Transaction_ID,Date,Region,Product_Category,Product_Name,Units_Sold,Unit_Price,Sales_Target,Total_Sales,Cost,Profit,Target_Achieved
FF100941,2026-07-30,Vietnam,Elite Pass,Elite Pass S1,201,199,89681,39999,22808.121112589633,17190.878887410367,No
FF100942,2026-07-31,Vietnam,Characters,Shadow Bundle,377,99,52101,37323,23844.66007072222,13478.33992927778,No
FF100943,2026-08-01,Thailand,Elite Pass,500 Diamonds,39,299,22775,11661,7235.738608847858,4425.261391152142,No
FF100944,2026-08-02,Mexico,Weapons,Dragon Skin,28,299,131497,8372,4881.147056986207,3490.8529430137933,No
FF100945,2026-08-03,India,Diamonds,1000 Diamonds,259,49,117183,12691,6935.0388632108625,5755.9611367891375,No
FF100946,2026-08-04,India,Diamonds,Shadow Bundle,84,49,65619,4116,1810.853288774258,2305.146711225742,No
FF100947,2026-08-05,Brazil,Diamonds,500 Diamonds,454,299,65838,135746,64940.87355376079,70805.12644623921,Yes
FF100948,2026-08-06,Thailand,Elite Pass,Dragon Skin,155,999,141316,154845,81406.63736515383,73438.36263484617,Yes
FF100949,2026-08-07,Philippines,Weapons,Dragon Skin,117,499,39539,58383,33849.867081988195,24533.132918011805,Yes
FF100950,2026-08-08,Philippines,Characters,1000 Diamonds,2,199,122274,398,220.5367179127074,177.4632820872926,No
FF100951,2026-08-09,Brazil,Characters,Elite Pass S1,93,499,77124,46407,22574.933788861166,23832.066211138834,No
FF100952,2026-08-10,Brazil,Elite Pass,M1014 Evo,166,199,85149,33034,13277.66307856759,19756.336921432412,No
FF100953,2026-08-11,Brazil,Diamonds,Elite Pass S2,387,299,46616,115713,63511.59872514266,52201.40127485734,Yes
FF100954,2026-08-12,Mexico,Skins,Shadow Bundle,400,49,99655,19600,9519.48081274599,10080.51918725401,No
FF100955,2026-08-13,Mexico,Elite Pass,Dragon Skin,350,999,110695,349650,216916.73770303157,132733.26229696843,Yes
FF100956,2026-08-14,Indonesia,Elite Pass,Shadow Bundle,296,49,74567,14504,5905.7949894449275,8598.205010555073,No
FF100957,2026-08-15,Indonesia,Weapons,M1014 Evo,258,499,57099,128742,74084.37062493904,54657.62937506096,Yes
FF100958,2026-08-16,Brazil,Characters,Elite Pass S2,81,49,95831,3969,2708.6133745984716,1260.3866254015284,No
FF100959,2026-08-17,Thailand,Elite Pass,M1014 Evo,425,299,120246,127075,57478.91728545814,69596.08271454186,Yes
FF100960,2026-08-18,India,Elite Pass,Elite Pass S2,268,999,81799,267732,144975.4984372915,122756.5015627085,Yes
FF100961,2026-08-19,Mexico,Diamonds,Golden AK,419,499,140714,209081,89366.78044133572,119714.21955866428,Yes
FF100962,2026-08-20,Thailand,Diamonds,Elite Pass S2,235,999,110221,234765,137972.46423961094,96792.53576038906,Yes
FF100963,2026-08-21,Vietnam,Skins,1000 Diamonds,321,199,134879,63879,36101.82396744189,27777.176032558113,No
FF100964,2026-08-22,Mexico,Weapons,Elite Pass S1,311,49,45479,15239,7957.952967043806,7281.047032956194,No
FF100965,2026-08-23,Mexico,Skins,M1014 Evo,301,999,66172,300699,167312.86469403974,133386.13530596026,Yes
FF100966,2026-08-24,Indonesia,Diamonds,Dragon Skin,463,99,119165,45837,30663.687786073206,15173.312213926794,No
FF100967,2026-08-25,India,Characters,1000 Diamonds,474,49,75863,23226,10658.139439643053,12567.860560356947,No
FF100968,2026-08-26,India,Diamonds,Golden AK,357,199,62043,71043,28898.115181524896,42144.884818475104,Yes
FF100969,2026-08-27,Philippines,Weapons,Elite Pass S1,213,999,102569,212787,140120.1257461403,72666.87425385971,Yes
FF100970,2026-08-28,Philippines,Diamonds,Shadow Bundle,62,499,122438,30938,17731.654488475117,13206.345511524883,No
FF100971,2026-08-29,Philippines,Weapons,1000 Diamonds,49,199,130107,9751,6505.843179762528,3245.156820237472,No
FF100972,2026-08-30,Philippines,Weapons,M1014 Evo,127,99,35408,12573,7280.817688192146,5292.182311807854,No
FF100973,2026-08-31,Vietnam,Weapons,500 Diamonds,223,999,142275,222777,143256.37714138578,79520.62285861422,Yes
FF100974,2026-09-01,Vietnam,Weapons,500 Diamonds,409,299,77980,122291,64679.955583419316,57611.044416580684,Yes
FF100975,2026-09-02,Mexico,Weapons,Dragon Skin,279,49,102956,13671,8543.800536192575,5127.199463807425,No
FF100976,2026-09-03,Brazil,Characters,Elite Pass S2,408,499,36351,203592,137203.18149811187,66388.81850188813,Yes
FF100977,2026-09-04,Indonesia,Skins,Dragon Skin,294,299,24131,87906,50250.31237468928,37655.68762531072,Yes
FF100978,2026-09-05,Indonesia,Elite Pass,500 Diamonds,284,999,136836,283716,128873.89193308684,154842.10806691315,Yes
FF100979,2026-09-06,Philippines,Skins,Shadow Bundle,277,999,64825,276723,133003.94472720046,143719.05527279954,Yes
FF100980,2026-09-07,Mexico,Weapons,Golden AK,438,199,31349,87162,40059.077583459504,47102.922416540496,Yes
FF100981,2026-09-08,Thailand,Characters,Golden AK,107,999,80931,106893,50673.3864752372,56219.6135247628,Yes
FF100982,2026-09-09,Brazil,Diamonds,M1014 Evo,146,499,64254,72854,35838.67734410612,37015.32265589388,Yes
FF100983,2026-09-10,Mexico,Characters,Golden AK,420,299,58225,125580,71146.11028213962,54433.88971786038,Yes
FF100984,2026-09-11,Brazil,Weapons,M1014 Evo,99,499,124383,49401,28474.612346142843,20926.387653857157,No
FF100985,2026-09-12,Brazil,Characters,1000 Diamonds,429,99,32453,42471,22422.561229532726,20048.438770467274,Yes
FF100986,2026-09-13,Brazil,Characters,M1014 Evo,375,99,38814,37125,21704.248935254553,15420.751064745447,No
FF100987,2026-09-14,Mexico,Weapons,1000 Diamonds,73,49,38263,3577,1518.3380526735568,2058.661947326443,No
FF100988,2026-09-15,Philippines,Characters,M1014 Evo,437,49,97694,21413,9129.142856037914,12283.857143962086,No
FF100989,2026-09-16,Indonesia,Elite Pass,500 Diamonds,486,99,35735,48114,21725.820796694516,26388.179203305484,Yes
FF100990,2026-09-17,Indonesia,Elite Pass,500 Diamonds,122,999,35830,121878,67693.87479184834,54184.12520815166,Yes
FF100991,2026-09-18,Philippines,Characters,Elite Pass S2,30,499,67893,14970,6949.050102034126,8020.949897965874,No
FF100992,2026-09-19,Brazil,Diamonds,1000 Diamonds,188,99,64673,18612,9026.546795341155,9585.453204658845,No
FF100993,2026-09-20,Thailand,Weapons,Elite Pass S1,364,49,147006,17836,9276.393923794456,8559.606076205544,No
FF100994,2026-09-21,India,Elite Pass,1000 Diamonds,354,99,109462,35046,22554.19805462033,12491.80194537967,No
FF100995,2026-09-22,Mexico,Diamonds,M1014 Evo,288,999,65066,287712,116281.29085432824,171430.70914567175,Yes
FF100996,2026-09-23,India,Characters,M1014 Evo,451,99,120315,44649,26557.83448342349,18091.16551657651,No
FF100997,2026-09-24,Philippines,Diamonds,Elite Pass S1,195,499,23373,97305,58447.50925587417,38857.49074412583,Yes
FF100998,2026-09-25,Thailand,Skins,Dragon Skin,156,299,30335,46644,29833.350065686485,16810.649934313515,Yes
FF100999,2026-09-26,Mexico,Elite Pass,M1014 Evo,172,999,43741,171828,116813.12160385665,55014.87839614335,Yes
